"","co.fracELT","co.fracELT","co.fracELT","co.fracELT","co.fracELT","co.fracELT","co.fracELT","co.fracELT","co.fracELT","co.fracELT","co.fracERT","co.fracERT","co.fracERT","co.fracERT","co.fracERT","co.fracERT","co.fracERT","co.fracERT","co.fracERT","co.fracERT","co.fracsym","co.fracsym","co.fracsym","co.fracsym","co.fracsym","co.fracsym","co.fracsym","co.fracsym","co.fracsym","co.fracsym","co.meanELT","co.meanELT","co.meanELT","co.meanELT","co.meanELT","co.meanELT","co.meanELT","co.meanELT","co.meanELT","co.meanELT","co.meanERT","co.meanERT","co.meanERT","co.meanERT","co.meanERT","co.meanERT","co.meanERT","co.meanERT","co.meanERT","co.meanERT","co.meansym","co.meansym","co.meansym","co.meansym","co.meansym","co.meansym","co.meansym","co.meansym","co.meansym","co.meansym","co.numELT","co.numELT","co.numELT","co.numELT","co.numELT","co.numELT","co.numELT","co.numELT","co.numELT","co.numELT","co.numERT","co.numERT","co.numERT","co.numERT","co.numERT","co.numERT","co.numERT","co.numERT","co.numERT","co.numERT","co.numsym","co.numsym","co.numsym","co.numsym","co.numsym","co.numsym","co.numsym","co.numsym","co.numsym","co.numsym"
"29",7e-06,7e-06,8e-06,8e-06,8e-06,7e-06,8e-06,8e-06,8e-06,7e-06,7e-06,9e-06,8e-06,8e-06,8e-06,7e-06,7e-06,7e-06,7e-06,7e-06,7e-06,7e-06,8e-06,9e-06,7e-06,7e-06,7e-06,7e-06,9e-06,7e-06,7,7,8,8,8,7,8,8,8,7,7,9,8,8,8,7,7,7,7,7,7,7,8,9,7,7,7,7,9,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"30",6e-06,6e-06,6e-06,6e-06,6e-06,6e-06,6e-06,6e-06,6e-06,6e-06,6e-06,6e-06,6e-06,6e-06,6e-06,5e-06,7e-06,6e-06,6e-06,6e-06,6e-06,7e-06,6e-06,6e-06,6e-06,6e-06,6e-06,6e-06,6e-06,6e-06,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,7,6,6,6,6,7,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"31",5e-06,7e-06,6e-06,6e-06,6e-06,6e-06,6e-06,5e-06,6e-06,6e-06,6e-06,6e-06,5e-06,5e-06,6e-06,5e-06,5e-06,6e-06,5e-06,5e-06,6e-06,5e-06,5e-06,6e-06,5e-06,6e-06,5e-06,5e-06,6e-06,6e-06,5,7,6,6,6,6,6,5,6,6,6,6,5,5,6,5,5,6,5,5,6,5,5,6,5,6,5,5,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"32",4e-06,5e-06,4e-06,4e-06,4e-06,5e-06,5e-06,4e-06,5e-06,4e-06,6e-06,5e-06,5e-06,5e-06,4e-06,4e-06,5e-06,4e-06,6e-06,4e-06,5e-06,5e-06,4e-06,5e-06,4e-06,5e-06,5e-06,5e-06,5e-06,4e-06,4,5,4,4,4,5,5,4,5,4,6,5,5,5,4,4,5,4,6,4,5,5,4,5,4,5,5,5,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"33",5e-06,5e-06,4e-06,4e-06,4e-06,4e-06,4e-06,4e-06,5e-06,4e-06,4e-06,5e-06,4e-06,4e-06,4e-06,4e-06,5e-06,4e-06,5e-06,3e-06,3e-06,4e-06,5e-06,4e-06,4e-06,5e-06,4e-06,4e-06,6e-06,4e-06,5,5,4,4,4,4,4,4,5,4,4,5,4,4,4,4,5,4,5,3,3,4,5,4,4,5,4,4,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"34",1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"35",8.5e-05,8.1e-05,8.8e-05,8.2e-05,8.5e-05,8e-05,8.9e-05,8.6e-05,8.8e-05,7.9e-05,8.2e-05,8.2e-05,8.1e-05,9e-05,9e-05,8.2e-05,8.8e-05,8.6e-05,8.7e-05,7.9e-05,7.8e-05,8.4e-05,8.3e-05,8.4e-05,8e-05,7.8e-05,8.4e-05,8.4e-05,8.7e-05,8.4e-05,85,81,88,82,85,80,89,86,88,79,82,82,81,90,90,82,88,86,87,79,78,84,83,84,80,78,84,84,87,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"36",4.3e-05,4.1e-05,3.9e-05,4e-05,4.4e-05,4.4e-05,4.2e-05,4.6e-05,4.2e-05,4.1e-05,4.6e-05,4.5e-05,4.8e-05,4.3e-05,4.5e-05,4.3e-05,4.8e-05,4.5e-05,4.3e-05,4.1e-05,4.1e-05,3.9e-05,4.4e-05,4.3e-05,4e-05,4.2e-05,4.3e-05,4.2e-05,4.6e-05,4.1e-05,43,41,39,40,44,44,42,46,42,41,46,45,48,43,45,43,48,45,43,41,41,39,44,43,40,42,43,42,46,41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"37",2.8e-05,2.6e-05,2.4e-05,3.2e-05,2.7e-05,2.7e-05,2.5e-05,2.9e-05,3e-05,3.4e-05,2.8e-05,3.3e-05,3.1e-05,3e-05,2.9e-05,3.2e-05,3.4e-05,2.7e-05,2.3e-05,3.5e-05,3e-05,3.1e-05,2.3e-05,2.8e-05,2.7e-05,2.8e-05,2.5e-05,3e-05,3.3e-05,2.7e-05,28,26,24,32,27,27,25,29,30,34,28,33,31,30,29,32,34,27,23,35,30,31,23,28,27,28,25,30,33,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"38",2.6e-05,2e-05,2e-05,2.4e-05,1.6e-05,2e-05,2e-05,2.1e-05,2.3e-05,2.3e-05,2.2e-05,1.9e-05,2.1e-05,2.2e-05,2e-05,1.9e-05,2.2e-05,2e-05,2.3e-05,1.8e-05,1.6e-05,2e-05,2.2e-05,2e-05,2.1e-05,2.3e-05,2.5e-05,2e-05,1.8e-05,1.8e-05,26,20,20,24,16,20,20,21,23,23,22,19,21,22,20,19,22,20,23,18,16,20,22,20,21,23,25,20,18,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"39",1.6e-05,1.4e-05,1.5e-05,1.3e-05,1.6e-05,1.8e-05,1.6e-05,1.9e-05,1.8e-05,1.6e-05,1.7e-05,1.5e-05,1.3e-05,1.9e-05,1.6e-05,1.9e-05,1.7e-05,1.6e-05,1.9e-05,2.1e-05,1.6e-05,1.6e-05,1.6e-05,1.3e-05,1.6e-05,1.4e-05,1.7e-05,1.9e-05,1.6e-05,1.5e-05,16,14,15,13,16,18,16,19,18,16,17,15,13,19,16,19,17,16,19,21,16,16,16,13,16,14,17,19,16,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"40",1.2e-05,1.2e-05,1.8e-05,1.3e-05,1.4e-05,1.2e-05,1.3e-05,1.6e-05,1e-05,1e-05,1.1e-05,1.4e-05,1.5e-05,1.4e-05,1.1e-05,1.7e-05,1.4e-05,1.1e-05,1.5e-05,1.4e-05,1.4e-05,1.3e-05,1.3e-05,1.3e-05,1.1e-05,1.5e-05,1.2e-05,1.4e-05,1.5e-05,1.7e-05,12,12,18,13,14,12,13,16,10,10,11,7,15,14,11,17,14,11,15,14,14,13,13,13,11,15,12,14,15,17,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"41",9e-06,1.3e-05,1e-05,1.3e-05,1.1e-05,1.1e-05,1.1e-05,1.2e-05,1e-05,1.2e-05,1e-05,1.2e-05,1.2e-05,1e-05,1.5e-05,1.1e-05,1.7e-05,1e-05,1.1e-05,1.2e-05,1e-05,1.4e-05,1.1e-05,1.2e-05,1.2e-05,1.2e-05,1.3e-05,8e-06,1.5e-05,1.4e-05,9,13,10,13,11,11,11,12,10,12,10,12,12,10,15,11,17,10,11,12,10,14,11,12,12,12,13,8,15,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"42",1e-05,1.2e-05,1.1e-05,9e-06,1.2e-05,1.1e-05,1.2e-05,8e-06,7e-06,1e-05,1.1e-05,9e-06,1.2e-05,9e-06,9e-06,1e-05,1.1e-05,8e-06,1e-05,1e-05,1.1e-05,1e-05,8e-06,9e-06,1e-05,9e-06,8e-06,9e-06,1.1e-05,1.4e-05,10,12,11,9,12,5.5,12,8,7,10,11,9,12,9,9,10,11,8,10,10,11,10,8,9,10,9,8,9,11,14,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"43",7e-06,7e-06,7e-06,9e-06,1e-05,9e-06,1e-05,7e-06,9e-06,8e-06,9e-06,9e-06,9e-06,1.2e-05,8e-06,9e-06,9e-06,8e-06,1e-05,8e-06,9e-06,1e-05,1.1e-05,1e-05,7e-06,8e-06,8e-06,1e-05,1e-05,9e-06,7,7,7,9,10,9,10,7,9,8,9,4.5,9,12,8,9,9,8,10,8,9,10,11,10,7,8,8,10,10,9,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"44",8e-06,6e-06,9e-06,7e-06,1e-05,7e-06,7e-06,7e-06,8e-06,5e-06,1e-05,8e-06,8e-06,8e-06,1e-05,1e-05,1e-05,8e-06,9e-06,8e-06,8e-06,1.2e-05,9e-06,8e-06,6e-06,8e-06,8e-06,9e-06,8e-06,1e-05,8,6,9,7,10,7,7,7,8,5,10,8,8,8,10,10,10,8,9,8,8,12,9,8,6,8,8,9,8,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"45",1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"46",1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"47",0.999896,0.999977,0.999674,0.99957,0.999369,0.999159,0.99954,0.999739,0.998923,0.999982,0.999477,0.998277,0.999863,0.997931,0.999835,0.999516,0.999599,0.999417,0.999767,0.999044,0.99997,0.999639,0.999277,0.999298,0.999885,0.998375,0.99977,0.999834,0.99986,0.999639,76915.0769230769,249994.25,71405.2857142857,76890,41640.375,62447.4375,47597.1428571429,142819.857142857,36997.1481481481,333327.333333333,71391.2142857143,15358.1076923077,166643.833333333,18144.2,45447.0454545455,55528.6666666667,71399.9285714286,43452.9130434783,45443.9545454545,29383.6470588235,71426.4285714286,124954.875,49963.85,43447.7391304348,66659,66558.3333333333,76905.3846153846,49991.7,52624.2105263158,37023.6666666667,13,4,14,13,24,16,21,7,27,3,14,65,6,55,22,18,14,23,22,34,14,8,20,23,15,15,13,20,19,27
"48",0.990526,0.987746,0.990815,0.99302,0.99358,0.99422,0.991084,0.991454,0.989887,0.99489,0.993828,0.991897,0.990788,0.991376,0.990173,0.990409,0.990303,0.99264,0.993563,0.99283,0.992765,0.99383,0.994128,0.991532,0.9926,0.99393,0.993626,0.992246,0.990802,0.992376,2939.24629080119,2830.21776504298,3963.26,3733.15789473684,4210.08474576271,4581.65898617512,4504.92727272727,3293.86710963455,2591.32722513089,4670.84507042254,5203.28795811518,5220.51052631579,3048.57846153846,3644.76470588235,3046.68615384615,3403.46735395189,3681.42379182156,3745.81132075472,4088.7366255144,3471.43356643357,2750.04155124654,2700.625,2672.38709677419,2497.56171284635,3201.93548387097,2643.43085106383,2822.80113636364,2645.98933333333,2267.28146453089,2093.62025316456,337,349,250,266,236,217,220,301,382,213,191,190,325,272,325,291,269,265,243,286,361,368,372,397,310,376,352,375,437,474
"49",0.961752,0.962102,0.965655,0.966804,0.950939,0.962728,0.965622,0.961721,0.961464,0.963003,0.957283,0.961191,0.9685,0.95574,0.962182,0.962824,0.964982,0.960017,0.961935,0.96484,0.967417,0.968698,0.96287,0.961888,0.964247,0.966724,0.961173,0.967709,0.965492,0.965149,852.617021276596,848.414462081129,1030.58164354322,890.243093922652,791.130615640599,975.408308004053,898.253023255814,752.52034428795,844.129938542581,895.816744186047,735.805534204458,862.054708520179,977.295660948537,862.581227436823,807.877413937867,875.294545454545,834.038029386344,831.903812824957,789.118129614438,888.434622467772,724.656928838951,626.988996763754,611.346031746032,569.16449704142,589.032987171655,669.476454293629,560.124125874126,655.629403794038,558.087861271676,584.938787878788,1128,1134,937,1086,1202,987,1075,1278,1139,1075,1301,1115,991,1108,1191,1100,1157,1154,1219,1086,1335,1545,1575,1690,1637,1444,1716,1476,1730,1650
"50",0.904123,0.902683,0.89024,0.895472,0.90606,0.887334,0.897578,0.895864,0.894721,0.896235,0.896017,0.8806,0.884172,0.895522,0.89488,0.912968,0.897237,0.908723,0.892668,0.890261,0.906185,0.89155,0.909305,0.892322,0.906534,0.891322,0.906914,0.905888,0.906699,0.888014,396.024091108191,403.704382826476,342.4,336.264363499812,345.297256097561,334.212429378531,338.708679245283,354.096442687747,344.123461538462,361.822769479209,355.280333068993,351.817818617659,324.943770672547,339.856546489564,346.047950502707,411.061683926159,351.581896551724,362.474272038293,343.730458221024,316.031593894214,252.630331753555,242.005971769815,252.164448141986,233.898296199214,250.770124481328,229.072731945515,246.57803153888,252.336490250696,241.850893571619,241.242597120348,2283,2236,2600,2663,2624,2655,2650,2530,2600,2477,2522,2503,2721,2635,2586,2221,2552,2507,2597,2817,3587,3684,3606,3815,3615,3891,3678,3590,3749,3681
"51",0.821599,0.810043,0.796718,0.803424,0.78593,0.816606,0.809214,0.79501,0.80875,0.779998,0.795842,0.798709,0.802052,0.821106,0.784616,0.799305,0.799283,0.802356,0.809189,0.80312,0.795052,0.781203,0.813422,0.798206,0.796841,0.796104,0.797896,0.806778,0.792698,0.793342,207.841892233747,186.216781609195,193.707269632871,195.909290416971,188.47242206235,211.885313959523,196.268251273345,197.077342588002,196.013087736306,192.639664114596,194.487292277615,190.0782960495,195.861294261294,213.329696024942,193.350418925579,195.095191603612,201.381456286218,195.410618606917,205.638881829733,209.200312581401,121.215429181278,131.982260516979,139.094049247606,127.692529195329,130.994739437777,139.962025316456,132.894070619587,133.927290836653,129.103908794788,131.065917726747,3953,4350,4113,4101,4170,3854,4123,4034,4126,4049,4092,4202,4095,3849,4058,4097,3969,4106,3935,3839,6559,5919,5848,6251,6083,5688,6004,6024,6140,6053
"52",0.685796,0.668008,0.676183,0.658013,0.637902,0.698329,0.679154,0.64858,0.654538,0.664396,0.647366,0.671888,0.675576,0.64543,0.65806,0.665189,0.674434,0.635164,0.670087,0.683428,0.665517,0.641591,0.657063,0.670683,0.660466,0.628929,0.686972,0.662152,0.650397,0.652844,130.404259364898,134.733360225898,124.941426459719,129.63219070134,123.289911093931,132.686490594718,134.859809372518,126.874021909233,131.143658585454,121.129626253418,122.839848197343,141.331089608751,133.963117192148,130.23204196933,121.435689241557,125.86357615894,134.029014308426,126.829872204473,135.043732365981,137.982636785786,83.9663133989402,86.7835790612742,88.125402360515,85.7102875399361,88.4039619863472,81.827868852459,90.1774744027304,88.5822073578595,82.6215701219512,83.5479907857691,5259,4958,5412,5076,5174,5263,5036,5112,4991,5485,5270,4754,5043,4956,5419,5285,5032,5008,4962,4953,7926,7393,7456,7825,7471,7686,7618,7475,7872,7814
"53",0.491347,0.508143,0.503335,0.503554,0.488566,0.514797,0.503961,0.501572,0.476628,0.511872,0.492474,0.512709,0.465686,0.512306,0.468935,0.492236,0.488521,0.512885,0.465167,0.493246,0.491824,0.489549,0.52495,0.470547,0.495167,0.48304,0.430511,0.476959,0.490684,0.465186,90.7716608165527,98.2868471953578,89.2596205000887,89.0930644019816,90.7272051996286,91.227538543328,89.1966371681416,91.3277494537509,89.3733358334896,89.1607733844278,91.6401190919241,91.4245720399429,85.9516426725729,94.0701432243849,87.8319910095524,91.8350746268657,96.10879401928,93.455721574344,91.8032366291691,88.4746188340807,58.7603345280765,65.3865366635502,61.6572703782006,61.1576553158305,61.6032595172929,59.2323727774372,63.152559777028,59.530579131303,62.7312707747379,61.638531866967,5413,5170,5639,5652,5385,5643,5650,5492,5333,5741,5374,5608,5418,5446,5339,5360,5083,5488,5067,5575,8370,7487,8514,7694,8038,8155,6817,8012,7822,7547
"54",0.253671,0.299069,0.295321,0.252598,0.274443,0.237597,0.220273,0.243194,0.301063,0.23168,0.288562,0.232559,0.335915,0.245796,0.260349,0.262919,0.284838,0.256606,0.248941,0.306423,0.295709,0.281247,0.301988,0.281853,0.245482,0.241477,0.250687,0.296906,0.213734,0.268064,68.0265486725664,69.0371652816251,71.7843947496354,69.1670317634173,70.6598867147271,65.7434975096846,64.0887401803899,72.0788381742739,68.3612624886467,69.2408846383742,70.0393203883495,68.1192149970709,76.5880072959416,67.194095133953,65.4307614978638,73.1753409407181,71.1561329003247,71.200332963374,70.8023321956769,70.0555555555556,48.9584437086093,46.0381404485186,45.9437091130382,47.7797931852856,46.4312464535654,44.8425255338904,49.4842084484801,45.4262545899633,46.6566251910063,43.2710250201776,3729,4332,4114,3652,3884,3614,3437,3374,4404,3346,4120,3414,4386,3658,3979,3593,4003,3604,3516,4374,6040,6109,6573,5899,5287,5385,5066,6536,4581,6195
"55",0.045083,0.006578,0.006685,0.006877,0.010122,0.01546,0.010549,0.068434,0.004824,0.000837,0.023712,0.026521,0.019523,0.031962,0.000484,0.046944,0.007178,0.037329,0.026196,0.006383,0.039426,0.058654,0.033302,0.000247,0.020226,0.001393,0.030031,0.022246,0.009981,0.022296,58.855091383812,67.8144329896907,71.8817204301075,42.4506172839506,56.8651685393258,70.9174311926605,47.7330316742081,60.0825285338016,56.7529411764706,36.3913043478261,58.2604422604423,52.6210317460317,52.7648648648649,55.5860869565217,53.7777777777778,61.2046936114733,41.4913294797688,49.4423841059603,55.6178343949045,44.9507042253521,40.8559585492228,44.4685367702805,34.1558974358974,41.1666666666667,36.1178571428571,44.9354838709677,36.3571428571429,41.2727272727273,37.2425373134328,35.2227488151659,766,97,93,162,178,218,221,1139,85,23,407,504,370,575,9,767,173,755,471,142,965,1319,975,6,560,31,826,539,268,633
"56",1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57",8.1e-05,8.7e-05,9.4e-05,9e-05,8.6e-05,9.2e-05,7.5e-05,8.1e-05,8.4e-05,8.7e-05,9.1e-05,7.8e-05,8.2e-05,9e-05,8.7e-05,8.8e-05,9e-05,8.5e-05,8.3e-05,8.1e-05,7.7e-05,9.9e-05,8.4e-05,8.6e-05,8e-05,8.7e-05,8.2e-05,8.3e-05,8.4e-05,8.4e-05,81,87,94,90,86,92,75,81,84,87,91,78,41,90,87,88,90,85,83,81,77,99,84,86,80,87,82,83,84,84,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58",4.5e-05,4.3e-05,4e-05,4.2e-05,3.8e-05,3.7e-05,4.7e-05,4e-05,3.9e-05,4.1e-05,4.5e-05,3.7e-05,4.9e-05,4.7e-05,4.3e-05,4.1e-05,4.4e-05,4.9e-05,4.5e-05,4e-05,4.4e-05,4.4e-05,3.8e-05,4.2e-05,4.7e-05,4e-05,3.9e-05,4.6e-05,4.7e-05,4.3e-05,45,43,40,42,38,37,47,40,39,41,45,37,49,47,43,41,44,49,45,40,44,44,38,42,47,40,39,46,47,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"59",2.6e-05,2.4e-05,2.4e-05,2.5e-05,2.7e-05,2.7e-05,2.8e-05,2.8e-05,2.7e-05,2.8e-05,2.7e-05,3.2e-05,2.9e-05,2.9e-05,2.5e-05,2.5e-05,2.5e-05,3.1e-05,3.1e-05,2.6e-05,2.8e-05,2.8e-05,2.7e-05,2.5e-05,2.7e-05,2.8e-05,2.9e-05,3e-05,2.8e-05,2.8e-05,26,24,24,25,27,27,28,28,27,28,27,32,14.5,29,25,25,25,31,31,26,28,28,27,25,27,28,29,30,28,28,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"60",2.1e-05,2e-05,2.1e-05,2e-05,1.9e-05,2e-05,2.2e-05,2e-05,2.4e-05,1.9e-05,2.4e-05,1.8e-05,2.3e-05,2.1e-05,2.1e-05,1.9e-05,2.3e-05,1.9e-05,2.4e-05,2.2e-05,1.7e-05,2e-05,2e-05,2e-05,1.9e-05,1.8e-05,2e-05,2.1e-05,2e-05,2.4e-05,21,20,21,20,19,20,22,20,24,19,24,18,23,21,21,19,23,19,24,22,17,20,20,20,19,18,20,21,20,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"61",1.9e-05,1.9e-05,2e-05,1.4e-05,1.4e-05,1.6e-05,1.7e-05,1.5e-05,1.7e-05,1.2e-05,1.5e-05,2e-05,1.6e-05,1.6e-05,1.7e-05,1.7e-05,1.8e-05,1.6e-05,1.7e-05,1.6e-05,1.7e-05,1.5e-05,1.8e-05,1.7e-05,2.1e-05,1.6e-05,1.6e-05,1.9e-05,1.7e-05,1.7e-05,19,19,20,14,14,16,17,15,17,12,15,20,16,16,17,17,18,16,17,16,17,15,18,17,21,16,16,19,17,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"62",1.1e-05,1.5e-05,1.3e-05,1.9e-05,1.2e-05,1.5e-05,1.4e-05,1.5e-05,1.5e-05,1.4e-05,1.4e-05,1e-05,1.3e-05,1.4e-05,1.5e-05,1.1e-05,1.3e-05,1.5e-05,1.4e-05,1.3e-05,1.3e-05,1.6e-05,1.3e-05,1.4e-05,1.3e-05,1.6e-05,1.2e-05,1.1e-05,1.1e-05,1.3e-05,11,15,13,19,12,15,14,15,15,14,14,10,13,14,15,11,13,15,14,13,13,16,13,14,13,16,12,11,11,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"63",1.3e-05,1.1e-05,1e-05,1.4e-05,1e-05,1.2e-05,1.2e-05,1.2e-05,1.2e-05,1.1e-05,1.1e-05,1.2e-05,1e-05,1.1e-05,1.2e-05,1.3e-05,1e-05,1.2e-05,1.2e-05,1.2e-05,1.4e-05,1.2e-05,1.1e-05,1.2e-05,8e-06,1.1e-05,9e-06,1.2e-05,1e-05,1e-05,13,11,10,7,10,12,12,12,12,11,11,12,10,11,12,13,10,12,12,12,14,12,11,12,8,11,9,12,10,10,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64",1.4e-05,1.4e-05,1e-05,9e-06,1e-05,9e-06,9e-06,1e-05,8e-06,1.1e-05,8e-06,1e-05,9e-06,1e-05,9e-06,1.1e-05,9e-06,1e-05,1e-05,1.1e-05,1.1e-05,1.2e-05,1e-05,8e-06,1.4e-05,9e-06,1.1e-05,9e-06,9e-06,1.1e-05,14,14,10,9,10,9,9,10,8,11,8,10,9,10,9,11,9,10,10,11,11,12,10,8,14,9,11,9,9,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"65",9e-06,6e-06,8e-06,7e-06,9e-06,1e-05,1e-05,7e-06,9e-06,1.2e-05,9e-06,7e-06,7e-06,8e-06,9e-06,9e-06,9e-06,9e-06,8e-06,1.2e-05,8e-06,9e-06,9e-06,9e-06,1.3e-05,8e-06,9e-06,8e-06,1.1e-05,7e-06,4.5,6,8,7,9,10,10,7,9,12,9,7,7,8,9,9,9,9,8,12,8,9,9,9,13,8,9,8,11,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"66",9e-06,7e-06,1e-05,7e-06,8e-06,7e-06,7e-06,8e-06,8e-06,9e-06,8e-06,1e-05,7e-06,8e-06,7e-06,9e-06,9e-06,7e-06,7e-06,6e-06,7e-06,8e-06,8e-06,7e-06,6e-06,7e-06,9e-06,6e-06,6e-06,1e-05,9,7,10,7,8,7,7,8,4,9,8,10,7,8,7,9,9,7,7,6,7,8,8,7,6,7,9,6,6,10,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"67",1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1000001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
