"","sigma","mu1","mu2","delta","Delta_B1ELT","Delta_B1ERT","Delta_B1sym","rbar1_sharpELT","rbar1_sharpERT","rbar1_sharpsym","rbar1ELT","rbar1ERT","rbar1sym","rbar2_sharpELT","rbar2_sharpERT","rbar2_sharpsym","co.fracELT","co.fracERT","co.fracsym","co.meanELT","co.meanERT","co.meansym","co.numELT","co.numERT","co.numsym"
"1254",0.8,0.4,0.6,1,0.000260104794716203,-9.57896955681548e-05,2.50034406175349e-05,-0.199514415554882,-0.199919209455291,-0.199959363732381,-0.199871002953606,-0.200165694234411,-0.199874803505762,0.000616692193439913,0.000150695083552124,-5.95567860016889e-05,1.87e-05,1.79e-05,1.52e-05,13.55,13.5,9.63333333333333,1.5,1.4,1.7
"1255",0.8,0.4,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"1256",0.8,0.4,0.7,0.1,0.0176469679119309,0.0176776014451205,0.0174659946557638,0.0251520447621176,0.0252858712510945,0.0252485455985003,-0.0205637012617143,-0.0205539137325131,-0.0207470386647624,0.0633627139357628,0.0635173864287281,0.0634615789190265,0.0001189,0.0001252,0.0001358,97.8,93.8666666666667,127.95,1.4,1.5,1.1
"1257",0.8,0.4,0.7,0.2,0.0245614068684827,0.0245864649700132,0.0244748674395028,0.0333211034735727,0.0333325374938771,0.0334282042130108,-0.0429176372346445,-0.0429123821701387,-0.0430290758633492,0.1008001475767,0.100831384634029,0.100932147515863,5.77e-05,6.83e-05,6.05e-05,48.65,56.0166666666667,50.7,1.3,1.4,1.3
"1258",0.8,0.4,0.7,0.3,0.0263567774966117,0.0262732818684214,0.0262141339987382,0.0310636945995278,0.0310036694873976,0.0308973323174917,-0.0669435919353959,-0.0669724191202225,-0.0670029504300538,0.124364064031535,0.124249370476041,0.124114416746284,4.3e-05,3.86e-05,4.52e-05,31.9166666666667,30.3166666666667,40.16,1.5,1.5,1.4
"1259",0.8,0.4,0.7,0.4,0.0245377082651745,0.0244305908818534,0.0248378301876413,0.0198517332503249,0.0195830335381786,0.0198418880046089,-0.0928660673621439,-0.0929124481933414,-0.0926074261636785,0.137255508877643,0.136926072613374,0.137287144355929,2.82e-05,2.96e-05,3.19e-05,28.2,27.15,25.5,1,1.1,1.5
"1260",0.8,0.4,0.7,0.5,0.0204331803883526,0.020503254810238,0.0206522870703509,0.000135683453511245,2.09085825082323e-05,0.000328487930228737,-0.120627651970068,-0.120740690387401,-0.120342805092781,0.141196515811932,0.141264853780147,0.14132358009336,2.35e-05,2.01e-05,2.47e-05,21.05,17.75,21.65,1.2,1.3,1.3
"1261",0.8,0.4,0.7,0.6,0.0145180261635416,0.0146432879761582,0.0149379721475619,-0.0278822916941884,-0.027972929997331,-0.0283139928153537,-0.150617836940215,-0.150566567349608,-0.150247956153912,0.137253571409569,0.137236925328435,0.136871935486121,2.15e-05,1.7e-05,1.99e-05,20.55,16.35,19.1,1.1,1.1,1.1
"1262",0.8,0.4,0.7,0.7,0.00758921482417087,0.00765396135038044,0.00814691541747233,-0.0667300383242315,-0.0667862757931245,-0.0663800702053023,-0.182930934036084,-0.182726167979272,-0.182474919146424,0.123790110536023,0.123593853536527,0.124241764358595,1.5e-05,1.93e-05,1.91e-05,13.4,16.65,15.5,1.2,1.2,1.4
"1263",0.8,0.4,0.7,0.8,0.000797603958125872,0.000751185073647581,0.000850391792219432,-0.117507159949622,-0.118086518131709,-0.118037563063234,-0.217963913346042,-0.218068176161977,-0.217931869862511,0.101254357354546,0.100732843103916,0.100744698591497,1.49e-05,1.17e-05,1.61e-05,13.35,11.7,13.9166666666667,1.2,1,1.4
"1264",0.8,0.4,0.7,0.9,-0.0042013302163912,-0.00425478302732952,-0.00445149519432507,-0.188975842420673,-0.188704149094792,-0.188172612621904,-0.25657436194499,-0.256556056114448,-0.256765278605382,0.0633971893079261,0.0635971239923263,0.0641411707891522,1.3e-05,1.15e-05,1.13e-05,11.95,10.35,9.6,1.1,1.2,1.2
"1265",0.8,0.4,0.7,1,-1.58521806048407e-05,0.000178723708877791,-0.000193512716504618,-0.299730736738743,-0.300088084410138,-0.299397176672683,-0.300000097365535,-0.300051740279464,-0.300135802481437,0.000253508446187839,0.000142379578203775,0.000545113092248478,1.32e-05,1.05e-05,1.17e-05,12.7,10.1,11.25,1.1,1.1,1.1
"1266",0.8,0.4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"1267",0.8,0.4,0.8,0.1,0.0208789921152437,0.0208763974109632,0.0206399743470676,0.0143057468676084,0.014331251638236,0.0143530792140557,-0.0282492556636398,-0.0282679147635607,-0.0284678527907644,0.0634339946464919,0.0634755638127599,0.0634609063518877,9.21e-05,9.78e-05,9.94e-05,92.1,92.65,93.4,1,1.1,1.1
"1268",0.8,0.4,0.8,0.2,0.0286682646908258,0.0286548680710661,0.0285221940717126,0.0137978162451447,0.0137879099271722,0.013711874754626,-0.0585241422349378,-0.0585151758206022,-0.0586759135866597,0.100990223170908,0.10095795381884,0.100909982412998,4.74e-05,4.69e-05,4.79e-05,40.35,42.15,45.65,1.3,1.2,1.1
"1269",0.8,0.4,0.8,0.3,0.0301776532908647,0.0300689240279169,0.0300898055777713,0.00336931655938717,0.00313005486369577,0.0032092102578771,-0.0907915038454193,-0.0908427452159896,-0.0909019632691811,0.124338473695671,0.124041724107602,0.124200979104829,2.69e-05,3.04e-05,2.82e-05,24.6333333333333,28.95,28.2,1.2,1.1,1
"1270",0.8,0.4,0.8,0.4,0.0274472113143875,0.0275016061794719,0.0275560220585179,-0.015605005722671,-0.0154836727774911,-0.015604503492179,-0.125347467515572,-0.125285638289806,-0.125224739949626,0.137189673107289,0.137303571691787,0.137176258515965,2.07e-05,2.18e-05,2.19e-05,19.05,18.825,20.8,1.1,1.4,1.1
"1271",0.8,0.4,0.8,0.5,0.0218957057396132,0.0218451787074738,0.02216324748362,-0.0428152218453443,-0.0429202803063156,-0.0429643856029967,-0.16232676353465,-0.162294466195112,-0.161949797668133,0.141407247428919,0.14121936459627,0.141148659548756,1.88e-05,1.81e-05,1.78e-05,16.7,17.15,17.8,1.2,1.1,1
"1272",0.8,0.4,0.8,0.6,0.0145647599179947,0.0143181835097038,0.014846969805307,-0.078947481967767,-0.0789924635610677,-0.079149953775931,-0.201761595858939,-0.201937082320703,-0.201527499048344,0.137378873809167,0.137262802269339,0.13722451507772,1.37e-05,1.42e-05,1.56e-05,13.7,13.1,15.6,1,1.2,1
"1273",0.8,0.4,0.8,0.7,0.00561882434188537,0.00560674393570448,0.00585400810910803,-0.126265326049547,-0.125961649005728,-0.126359390572047,-0.24465731705822,-0.244704723883415,-0.244425777373154,0.124010815350558,0.124349818813392,0.123920394910215,1.06e-05,1.26e-05,1.3e-05,9.95,11.95,13,1.1,1.1,1
"1274",0.8,0.4,0.8,0.8,-0.00282925907413168,-0.0026994640966605,-0.00260877434799851,-0.187161579148763,-0.187453208398949,-0.1873323789482,-0.291114672893587,-0.291136721285378,-0.29098379676358,0.101123834670692,0.100984048789768,0.101042643467381,1.09e-05,9.7e-06,9.3e-06,10.45,8.9,9.3,1.1,1.2,1
"1275",0.8,0.4,0.8,0.9,-0.00804227522418047,-0.00817921845828101,-0.00829896116739535,-0.269939208628985,-0.27049060095333,-0.270174864152012,-0.342092805173753,-0.342328522281937,-0.342432873523708,0.0641113213205872,0.0636587028703263,0.0639590482043009,9.6e-06,1.03e-05,1.02e-05,9.6,10.3,9.6,1,1,1.1
"1276",0.8,0.4,0.8,1,0.00019985369439956,-0.000141786074645057,0.000177867047825848,-0.399787025801385,-0.399585752006215,-0.399718733204767,-0.399994962065014,-0.400024022376676,-0.399919861725631,0.000407789958028727,0.000296484295816123,0.000378995568690694,8.6e-06,8.7e-06,8.6e-06,7.75,8.7,7.85,1.2,1,1.1
"1277",0.8,0.4,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"1278",0.8,0.4,0.9,0.1,0.0239206135050365,0.0238792172129999,0.0237532137275747,0.00426751621254363,0.00427805333402701,0.00427350084921584,-0.0353023005205624,-0.0353063939399455,-0.0354823921873015,0.0634904302381425,0.0634636644869724,0.063509106764092,7.32e-05,7.57e-05,7.6e-05,73.2,75.7,76,1,1,1
"1279",0.8,0.4,0.9,0.2,0.0326642214614206,0.0326373689357488,0.0324972325858778,-0.00468815509927808,-0.00461581168000585,-0.00470452715068662,-0.072929328160846,-0.0729365353610087,-0.0730964531159904,0.100905394522989,0.100958092616752,0.100889158551181,4.12e-05,3.71e-05,3.47e-05,38.85,37.1,31.3,1.1,1,1.2
"1280",0.8,0.4,0.9,0.3,0.0341459508962978,0.0341112239447256,0.0340527933366535,-0.0227070585526348,-0.0227957551705973,-0.0228897044482521,-0.112989043207868,-0.112992294944933,-0.113018864551112,0.124427935551531,0.124307763719062,0.124181953439513,2.47e-05,2.4e-05,2.43e-05,22.1,24,24.3,1.2,1,1
"1281",0.8,0.4,0.9,0.4,0.0306026411325502,0.0307707791209437,0.0308009724993853,-0.0493322429522338,-0.0493470782330433,-0.0491679405669182,-0.155813253561094,-0.155718869056796,-0.155557347632651,0.13708365174141,0.137142569944697,0.137190379565118,1.82e-05,1.74e-05,1.84e-05,18.2,16.55,18.4,1,1.1,1
"1282",0.8,0.4,0.9,0.5,0.023657202983674,0.0237966713725555,0.023959534013507,-0.0842810639736547,-0.0842093182051211,-0.0838736916616856,-0.201612461739882,-0.201581253672636,-0.201285151344927,0.140988600749901,0.14116860684007,0.141370993696749,1.33e-05,1.53e-05,1.57e-05,13.3,13.35,15.7,1,1.2,1
"1283",0.8,0.4,0.9,0.6,0.014575853675415,0.0143588223855215,0.0149077365998153,-0.128177380123335,-0.128004081744802,-0.128309755654105,-0.250788989925093,-0.250828865573075,-0.250459490300453,0.137187463477173,0.137183606213794,0.137057471246163,1.2e-05,1.25e-05,1.14e-05,10.6,11.95,10.55,1.2,1.1,1.1
"1284",0.8,0.4,0.9,0.7,0.00407724534689907,0.00399243527833766,0.00436166149028421,-0.18398546643357,-0.183692324223659,-0.183675667441943,-0.304195564001387,-0.304239116842504,-0.303894252913707,0.124287342914717,0.124539227897183,0.124580246962047,9.9e-06,9.6e-06,1.04e-05,9.4,9.6,10.4,1.1,1,1
"1285",0.8,0.4,0.9,0.8,-0.00615568619725199,-0.00613742819033164,-0.00594197536793532,-0.25549849522111,-0.25544073092517,-0.255375902109491,-0.362381939754592,-0.362369944959884,-0.362221049057686,0.100727758336231,0.100791785844382,0.10090317158026,8.9e-06,8.7e-06,8.5e-06,8.9,7.83333333333333,8.5,1,1.2,1
"1286",0.8,0.4,0.9,0.9,-0.0125697580337971,-0.0124826803335596,-0.0125228365817899,-0.351351511928348,-0.351247014185328,-0.350837479663667,-0.427066062532184,-0.426994815634946,-0.427003760140743,0.063144792570039,0.0632651211160587,0.0636434438952862,7e-06,6.8e-06,6.1e-06,6.2,6.8,6.1,1.2,1,1
"1287",0.8,0.4,0.9,1,-0.000192315133959144,7.94503522336739e-05,-5.35596054141892e-05,-0.500181304665732,-0.500207745684016,-0.499737686904217,-0.49993175223957,-0.499889795169173,-0.500010054183135,-0.000441867560121596,-0.000238500162610149,0.000218807673503945,6.4e-06,7.8e-06,6.7e-06,6.4,6.75,6.7,1,1.2,1
"1288",0.8,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"1289",0.8,0.5,0.1,0.1,-0.0082873761352962,-0.0083501451954755,-0.00848480857863424,0.129398026357477,0.129470564220144,0.129420347288591,0.057638725595603,0.0576196683103137,0.0574913032980818,0.0634719246265783,0.063500750714355,0.0634442354118745,9.22e-05,9.34e-05,9.18e-05,80.925,84.1,86.8,1.4,1.2,1.1
"1290",0.8,0.5,0.1,0.2,-0.00279581328894129,-0.0028130873110404,-0.00278970831122637,0.212679445459868,0.212464740531495,0.212438382059046,0.108870760838449,0.108850878881969,0.10887238213831,0.101012871332478,0.100800774338486,0.10077629160951,4.67e-05,4.88e-05,4.78e-05,44.1,41.675,41.4666666666667,1.1,1.4,1.3
"1291",0.8,0.5,0.1,0.3,0.00567400181405685,0.00572705128770468,0.0059269051315497,0.273896548358868,0.273846710043115,0.273811543227759,0.155334461239908,0.15531497203149,0.155558963661599,0.124236088933016,0.12425878929933,0.124179484697711,2.92e-05,3.05e-05,2.8e-05,27.2,30.5,25.3,1.1,1,1.2
"1292",0.8,0.5,0.1,0.4,0.0143180617036525,0.0143568782410972,0.0148022846456094,0.320862843686455,0.32053024560161,0.320997848599318,0.19807812248497,0.198042229096243,0.198529205272501,0.137102782905137,0.136844894746465,0.137270927972427,2.09e-05,2.1e-05,2.4e-05,17.55,19.85,24,1.3,1.1,1
"1293",0.8,0.5,0.1,0.5,0.0218882238672329,0.0220060071599751,0.0222409753222794,0.357418530507319,0.356960107607693,0.357408658339231,0.237847510132418,0.237819190253659,0.238097850323431,0.141459244242134,0.141146924514009,0.141551783338079,1.69e-05,1.8e-05,1.72e-05,16.9,16.9,17.2,1,1.1,1
"1294",0.8,0.5,0.1,0.6,0.0274394541204552,0.0272360965576496,0.0277515579972037,0.384459947235056,0.384719287313005,0.384154808802069,0.274691401380646,0.274596267657873,0.274949641102166,0.137207999974864,0.137359116212781,0.136956725697107,1.46e-05,1.36e-05,1.39e-05,14,11.6,13.9,1.1,1.3,1
"1295",0.8,0.5,0.1,0.7,0.030111801898843,0.0301270019766052,0.0301646893858191,0.403534209187538,0.403211780287866,0.403025700884636,0.309167855107801,0.309153834533809,0.30923884719514,0.124478155978579,0.124184947730663,0.123951543075315,1.14e-05,1.29e-05,1.3e-05,11.4,12.1,12.15,1,1.1,1.1
"1296",0.8,0.5,0.1,0.8,0.0288100248182442,0.0287394502720004,0.0285464874760195,0.414011483921479,0.412935441296652,0.413567246678618,0.341647687354582,0.34158379268828,0.341339453248509,0.101173821385142,0.100091098880372,0.100774280906128,1.08e-05,1.06e-05,1.17e-05,10.8,10,10.6333333333333,1,1.1,1.2
"1297",0.8,0.5,0.1,0.9,0.0207487302313258,0.020975069443063,0.0208148775948521,0.414802696300496,0.414077176753235,0.414207499418563,0.371753893250572,0.371767202608502,0.371603805003752,0.0637975332812498,0.0632850435877958,0.0634185720096629,9.2e-06,9.3e-06,8.1e-06,9.2,9.3,8.1,1,1,1
"1298",0.8,0.5,0.1,1,0.000248369875591641,-0.000103543890347615,-6.10967222193987e-05,0.400570863199021,0.399324986458334,0.400233532669831,0.400101242880218,0.399966379355193,0.39995954476105,0.000717990194394247,-0.000744936787206177,0.000212891186561173,9.1e-06,7.5e-06,8.3e-06,8.45,7.5,7.6,1.1,1,1.2
"1299",0.8,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"1300",0.8,0.5,0.2,0.1,-0.00431791224711323,-0.00434804318097646,-0.00446437546212521,0.111197494556169,0.11116482212681,0.111163035877856,0.0433702560781013,0.0433937955414375,0.0431945941935783,0.0635093262309548,0.0634229834043959,0.0635040662221529,0.0001232,0.0001196,0.0001233,103,94.75,116.366666666667,1.5,1.4,1.2
"1301",0.8,0.5,0.2,0.2,0.000743734813258529,0.000800238822652674,0.000908347552809957,0.182025805543748,0.182153961937966,0.182028123031406,0.0819739706976707,0.0820064892247033,0.0820726329416573,0.100795569659336,0.100947711535916,0.100863837642559,6.36e-05,6.61e-05,6.65e-05,56.9333333333333,62.05,60.9,1.2,1.1,1.2
"1302",0.8,0.5,0.2,0.3,0.00779719844294537,0.00782698269028232,0.00805208279874908,0.233538074984349,0.233540860742996,0.233752960470314,0.117202318067177,0.11715401888277,0.117398277326687,0.124132955360117,0.124213824550508,0.124406765942377,4.03e-05,3.72e-05,3.68e-05,36.5,34.75,33.3,1.2,1.1,1.2
"1303",0.8,0.5,0.2,0.4,0.0146160408904767,0.0145638450176294,0.0149225705077652,0.271852701400664,0.272084814133387,0.271962278432558,0.149424317451943,0.149436832169198,0.149838940174919,0.137044424839198,0.137211826981819,0.137045908765404,3.16e-05,2.61e-05,2.84e-05,27.5,20.7166666666667,26.95,1.3,1.4,1.1
"1304",0.8,0.5,0.2,0.5,0.0204621622187905,0.0203945870614785,0.0206876440988462,0.300333315615637,0.299888873519348,0.300017394061823,0.179329826642044,0.179261914550646,0.179611638553237,0.141465651192383,0.14102154603018,0.141093399607432,2.28e-05,2.31e-05,2.35e-05,20.95,21.3,21.15,1.2,1.1,1.2
"1305",0.8,0.5,0.2,0.6,0.0245542296937112,0.0246179092280428,0.0247884576392499,0.319529278932439,0.319848611096182,0.319684373203493,0.207205249344137,0.207102934810243,0.207375046208847,0.136878259282013,0.137363585513981,0.137097784633896,2.1e-05,2.12e-05,1.9e-05,21,19.45,17.75,1,1.2,1.1
"1306",0.8,0.5,0.2,0.7,0.0263611925091915,0.0260501753160366,0.0263982863293734,0.330777963227232,0.33130082649113,0.331417607072525,0.233102940071815,0.233036231638936,0.233105676633708,0.124036215664609,0.124314770168231,0.12471021676819,1.65e-05,1.67e-05,1.68e-05,13.3,13.35,14.35,1.4,1.4,1.2
"1307",0.8,0.5,0.2,0.8,0.0246295920183185,0.024555304937132,0.0246185245920097,0.333467998700992,0.333234437398513,0.333733837006071,0.257139437388053,0.25715563915189,0.257081082857505,0.100958153331258,0.100634103183754,0.101271278740575,1.22e-05,1.39e-05,1.25e-05,12.2,12.9,11.95,1,1.1,1.1
"1308",0.8,0.5,0.2,0.9,0.0176398143233732,0.017730112125196,0.0175027945585502,0.324994336918264,0.325171940288549,0.325479988281771,0.279436308569453,0.279451559753823,0.279276174814057,0.0631978426721835,0.0634504926599214,0.0637066080262641,9.9e-06,1.09e-05,1.05e-05,9.9,10.9,10.5,1,1,1
"1309",0.8,0.5,0.2,1,-8.86381142044409e-05,8.52997745464834e-05,6.63755018414222e-05,0.30015968655341,0.30009231322756,0.300288144533404,0.29984214914513,0.30014761470963,0.299925523480033,0.000228899294075837,2.99982924762655e-05,0.00042899655521236,1.16e-05,1.05e-05,1.09e-05,11.05,10.05,10.9,1.1,1.1,1
"1310",0.8,0.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"1311",0.8,0.5,0.3,0.1,-0.000395923301764475,-0.000327263411767453,-0.000513962924687337,0.0941174986463155,0.0940881674780652,0.094109441228061,0.030265685604644,0.0302824316629135,0.0301031493622202,0.063455889739907,0.0634784724033842,0.0634923289411535,0.0001949,0.0001951,0.0001903,140.933333333333,134.145238095238,161.9,1.7,2.1,1.4
"1312",0.8,0.5,0.3,0.2,0.00444669599552032,0.00457594450008147,0.00457178855405105,0.153537818402469,0.15336486711415,0.153285163889158,0.0570205895420708,0.0570781058324156,0.057029425491353,0.100963924855919,0.100862705781816,0.100827526951856,0.000104,0.0001019,9.68e-05,53.1166666666667,86.06,87.45,2.3,1.5,1.2
"1313",0.8,0.5,0.3,0.3,0.0100487395677043,0.0101472646409507,0.010386068544228,0.195321996474483,0.19518214414482,0.194967155823346,0.0811631468115577,0.0812393048582919,0.0814263489422054,0.12420758923063,0.124090103927479,0.123926875425368,6.14e-05,7.39e-05,6.53e-05,50.4166666666667,49.075,54.2,1.4,1.8,1.4
"1314",0.8,0.5,0.3,0.4,0.0151820489744532,0.0151235937249711,0.0156361499423292,0.225116073901005,0.225126719520154,0.225142618387431,0.103115478538313,0.103171390191885,0.103531698242445,0.137182644337145,0.137078923053239,0.137247070087316,4.67e-05,4.95e-05,3.91e-05,32.55,32.6166666666667,32.15,1.6,1.9,1.5
"1315",0.8,0.5,0.3,0.5,0.0192698419037926,0.0193314296348057,0.0197579293488162,0.245147610707957,0.245393132787226,0.24528175937146,0.123230737019449,0.123325642536605,0.123679540156411,0.141186715592301,0.141398919885428,0.141360148563866,4.06e-05,3.27e-05,4.02e-05,36.7,27.3,29.9166666666667,1.2,1.2,1.5
"1316",0.8,0.5,0.3,0.6,0.021899016095727,0.0220777869939083,0.02215789765058,0.257115746189048,0.256666475668329,0.256475564905055,0.141803215515831,0.141837071065568,0.141971879110982,0.137211546768944,0.13690719159667,0.136661583444653,3.03e-05,4.09e-05,3.09e-05,21.2333333333333,29.42,20.95,1.7,1.6,1.8
"1317",0.8,0.5,0.3,0.7,0.0225115890355,0.0226710669687429,0.0226285841645338,0.260097505340521,0.260273940745086,0.260814208031543,0.15865722042899,0.15862601776831,0.15883406339784,0.12395187394703,0.124318989945519,0.124608728798237,2.65e-05,2.65e-05,2.71e-05,23.7,16.1333333333333,22.7666666666667,1.3,1.8,1.4
"1318",0.8,0.5,0.3,0.8,0.0205780222360406,0.0204998494161592,0.0203419790564333,0.253974359359921,0.254228362794274,0.254087422748271,0.174015825887088,0.174149122097646,0.173868564782295,0.100536555708873,0.100579090112787,0.100560837022409,2.47e-05,2.13e-05,2.99e-05,22.15,19.85,19.54,1.2,1.1,1.7
"1319",0.8,0.5,0.3,0.9,0.0141105624060901,0.0145751176437743,0.0141513574446637,0.236886881944607,0.237025643764551,0.236715563595999,0.187745684953772,0.188068807079383,0.18750635995489,0.0632517593969252,0.0635319543289426,0.0633605610857733,1.85e-05,2.51e-05,1.88e-05,18.15,18.9033333333333,16.6,1.1,1.8,1.1
"1320",0.8,0.5,0.3,1,-0.000397616263888565,6.31288557466571e-05,1.03815973452949e-05,0.199838944192343,0.199632231063582,0.20092173066729,0.199704564786428,0.199980084757169,0.200099934234644,-0.000263236857972882,-0.000284724837839965,0.000832178029991994,1.55e-05,1.35e-05,1.69e-05,15.5,12.55,12.2166666666667,1,1.1,1.5
"1321",0.8,0.5,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"1322",0.8,0.5,0.4,0.1,0.00347430336448785,0.00350924058824628,0.00329406758311277,0.0781859585881722,0.0782908039144195,0.0783334264198285,0.0182380371639216,0.018254645760768,0.0180523392064308,0.0634222247887384,0.0635453987418978,0.0635751547965105,0.0005428,0.0005709,0.000626,188.538797313797,384.2,390.696111111111,5.3,2.1,3.8
"1323",0.8,0.5,0.4,0.2,0.00836018701434005,0.00836143404020986,0.00828532375901796,0.126362916991682,0.126519819067733,0.126447925981876,0.0338565628895066,0.0338852914989252,0.0338015362288633,0.100866541116515,0.100995961609017,0.100931713512031,0.0002597,0.0002872,0.0003142,84.5897619047619,104.489147869674,91.7043181818182,4.5,4.7,4.6
"1324",0.8,0.5,0.4,0.3,0.0127789093984972,0.0130373023188986,0.0130173732668221,0.158599640463261,0.158448525504829,0.158728071722076,0.0474136423778916,0.0475066554018817,0.0476330107777024,0.123964907483867,0.123979172421845,0.124112434211196,0.0002496,0.0002072,0.0001491,104.516666666667,100.696080586081,44.5228335991494,3.9,4.6,6.2
"1325",0.8,0.5,0.4,0.4,0.0162853218536166,0.0163074919320488,0.0167249243170572,0.179923782636793,0.180107105160653,0.180517747141365,0.0592348854184834,0.0592635083087178,0.0597015435305239,0.136974219071926,0.137151088783984,0.137541127927899,0.0001139,0.0001228,0.0001036,55.5233333333333,50.5716666666667,40.1009523809524,2.8,3.4,4.1
"1326",0.8,0.5,0.4,0.5,0.0187778445446702,0.0187301392837485,0.0191998891448624,0.192760747038765,0.192476968965765,0.192146914358237,0.06978845721064,0.0696415997736199,0.0701394964415582,0.141750134372795,0.141565508475894,0.141207307061541,8.91e-05,8.82e-05,6.64e-05,54.0107142857143,53.2333333333333,42.9216666666667,2.3,2.2,2.1
"1327",0.8,0.5,0.4,0.6,0.0196947524226177,0.019717694738628,0.0199569933603632,0.196171981028148,0.196270335718797,0.195797346423057,0.0786668837653619,0.0787191304817377,0.0789969766259447,0.137199849685404,0.137268899975688,0.136757363157475,5.72e-05,7.6e-05,6.23e-05,31.8133333333333,40.9666666666667,19.025,2.5,2.9,4.7
"1328",0.8,0.5,0.4,0.7,0.0191367170385436,0.018984438302074,0.0191994869558324,0.191563878852262,0.191799415120939,0.191380698822188,0.0862754306067206,0.0862859837642145,0.086479922569717,0.124425165284085,0.124497869658799,0.124100263208303,0.000114,5.89e-05,5.68e-05,70.1733333333333,45,40.9833333333333,2.4,1.5,1.7
"1329",0.8,0.5,0.4,0.8,0.0163144123240398,0.0162507587119156,0.0164013465042041,0.177081122023922,0.176940503303485,0.177219488507355,0.0924498488673386,0.0923797926318721,0.0925808798492649,0.100945685480623,0.100811469383528,0.101039955162294,7.44e-05,5.68e-05,3.94e-05,54.5833333333333,32.41,27.45,1.9,2,1.9
"1330",0.8,0.5,0.4,0.9,0.0108095784096078,0.010878627769273,0.0106231126928079,0.149275616799322,0.149962207318556,0.149539133108477,0.097169953657976,0.0971865847446124,0.0969072467273779,0.0629152415509542,0.0636542503432169,0.0632549990739067,3.92e-05,3.33e-05,4.35e-05,17.585,21.4333333333333,24.2533333333333,2.7,1.8,2.5
"1331",0.8,0.5,0.4,1,0.000273691316754289,0.000221128779982467,-9.19398798763631e-05,0.100204612863438,0.0998996276560353,0.0995805843241547,0.0999887418776871,0.100232823773456,0.0999100013135207,0.00048956230250485,-0.000112067337438813,-0.00042135686924249,3.46e-05,3.39e-05,3.12e-05,17.025,25.8666666666667,19.5366666666667,2.5,1.5,2.3
"1332",0.8,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"1333",0.8,0.5,0.5,0.1,0.00722285126623177,0.00720900191464154,0.00704747488514564,0.0633870180667647,0.0634774722597385,0.0634780656834863,0.00722966425189726,0.00722001834152121,0.00703955690404836,0.0633802050810993,0.0634664558328589,0.0634859836645836,0.001001,0.001001,0.001001,1001,1001,1001,1,1,1
"1334",0.8,0.5,0.5,0.2,0.0122714156818181,0.0123715786713553,0.0122918741392342,0.100940741285127,0.100831483335606,0.100885114605059,0.0122925421797134,0.0123557882065181,0.0123070325390104,0.100919614787231,0.100847273800443,0.100869956205283,0.001001,0.001001,0.0009999,1001,1001,950.4,1,1,1.1
"1335",0.8,0.5,0.5,0.3,0.0158666727377189,0.01585138191845,0.0160120542264053,0.12409943622223,0.124329248443481,0.124182968974762,0.0158538402963176,0.0158442356182273,0.0160052066309889,0.124112268663632,0.124336394743703,0.124189816570178,0.0009975,0.0009974,0.001001,858.266666666667,916.983333333333,1001,1.5,1.5,1
"1336",0.8,0.5,0.5,0.4,0.0178352915726748,0.0178349552757521,0.0181428278598232,0.137332306312502,0.137040737094766,0.137155044649616,0.0177938476809333,0.0178978592771096,0.0181403646236829,0.137373750204243,0.136977833093408,0.137157507885756,0.000996,0.0009453,0.000953,758.116666666667,475.256666666667,782.52380952381,2.3,3.6,3.3
"1337",0.8,0.5,0.5,0.5,0.0184321388017573,0.018416196736147,0.0190212529354539,0.141233968916137,0.141495578511693,0.141317583361467,0.018422084149297,0.0184782262443262,0.0189967844591028,0.141244023568597,0.141433549003513,0.141342051837818,0.000918,0.0009403,0.0009195,329.612619047619,305.659722222222,288.313841991342,4.2,4.6,7.5
"1338",0.8,0.5,0.5,0.6,0.0178480019689247,0.0177723227654387,0.018096576695786,0.136545706827567,0.136640501678222,0.137246322683328,0.0178514821992875,0.0179014107635426,0.0181913262820045,0.136542226597205,0.136511413680118,0.13715157309711,0.0007672,0.0007807,0.0007686,144.209830917874,126.4,43.7999860274744,8.6,7.2,19
"1339",0.8,0.5,0.5,0.7,0.0156948475687451,0.0156350726547711,0.0158790445106341,0.12412402136882,0.124307475195635,0.124515404328249,0.0157237198869887,0.0157289656280001,0.0158487101724737,0.124095149050576,0.124213582222406,0.124545738666409,0.0007477,0.0006711,0.0007973,94.1132615097321,54.5776598839757,72.0361986697513,11,13.3,14.3
